9032549,	0,	1,	0,	0
9032548,	1,	1,	0,	0.679016
9032547,	2,	1,	0,	1.67366
9032547,	2,	1,	0,	2.15413
9032547,	2,	1,	0,	2.97133
9032547,	1,	2,	0,	3.24185
9032547,	1,	2,	0,	3.31989
9032547,	1,	2,	0,	3.45331
9032546,	2,	2,	0,	3.77317
9032546,	2,	1,	1,	4.39772
9032546,	2,	0,	2,	5.28478
9032546,	2,	0,	2,	6.79086
9032546,	1,	1,	2,	6.93763
9032546,	1,	1,	2,	7.26547
9032546,	1,	0,	3,	8.23074
9032546,	0,	1,	3,	8.84479
9032545,	1,	1,	3,	9.32375
9032544,	2,	1,	3,	9.3316
9032544,	2,	1,	3,	9.37414
9032544,	2,	1,	3,	9.43155
9032544,	2,	0,	4,	10.2311
9032544,	2,	0,	4,	10.2497
9032544,	1,	1,	4,	11.4073
9032544,	0,	2,	4,	12.4108
9032544,	0,	2,	4,	12.9662
9032544,	0,	2,	4,	13.2509
9032543,	1,	2,	4,	13.6195
9032543,	1,	1,	5,	14.3488
9032543,	1,	1,	5,	15.6469
9032542,	2,	1,	5,	15.8427
9032541,	3,	1,	5,	15.8569
9032540,	4,	1,	5,	16.4365
9032540,	4,	1,	5,	16.6934
9032540,	4,	1,	5,	17.3357
9032540,	4,	1,	5,	17.7624
9032540,	4,	0,	6,	18.6669
9032540,	3,	1,	6,	19.0709
9032540,	3,	1,	6,	19.8692
9032540,	3,	0,	7,	20.1397
9032540,	2,	1,	7,	21.9319
9032540,	1,	2,	7,	21.9766
9032539,	2,	2,	7,	22.1341
9032538,	3,	2,	7,	23.4993
9032538,	3,	2,	7,	23.5117
9032537,	4,	2,	7,	23.6635
9032536,	5,	2,	7,	23.9623
9032536,	5,	2,	7,	24.036
9032536,	5,	1,	8,	24.0565
9032536,	5,	1,	8,	24.1139
9032536,	5,	1,	8,	24.1167
